path,id,lon,lat,mc_id,class,color,Continent
mc_-69.91_4.25_1.3_20230928_0.zarr,mc_-69.91_4.25_1.3_20230928_0,-69.91,4.25,mc_-69.91_4.25_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-69.91_4.37_1.3_20230928_0.zarr,mc_-69.91_4.37_1.3_20230928_0,-69.91,4.37,mc_-69.91_4.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-69.95_8.49_1.3_20230928_0.zarr,mc_-69.95_8.49_1.3_20230928_0,-69.95,8.49,mc_-69.95_8.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-69.98_8.30_1.3_20230928_0.zarr,mc_-69.98_8.30_1.3_20230928_0,-69.98,8.3,mc_-69.98_8.30_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_-11.74_1.3_20230928_0.zarr,mc_-70.04_-11.74_1.3_20230928_0,-70.04,-11.74,mc_-70.04_-11.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_-11.99_1.3_20230928_0.zarr,mc_-70.04_-11.99_1.3_20230928_0,-70.04,-11.99,mc_-70.04_-11.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_-12.62_1.3_20230928_0.zarr,mc_-70.04_-12.62_1.3_20230928_0,-70.04,-12.62,mc_-70.04_-12.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_3.75_1.3_20230928_0.zarr,mc_-70.04_3.75_1.3_20230928_0,-70.04,3.75,mc_-70.04_3.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_3.87_1.3_20230928_0.zarr,mc_-70.04_3.87_1.3_20230928_0,-70.04,3.87,mc_-70.04_3.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_4.00_1.3_20230928_0.zarr,mc_-70.04_4.00_1.3_20230928_0,-70.04,4.0,mc_-70.04_4.00_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.04_4.12_1.3_20230928_0.zarr,mc_-70.04_4.12_1.3_20230928_0,-70.04,4.12,mc_-70.04_4.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.06_8.87_1.3_20230928_0.zarr,mc_-70.06_8.87_1.3_20230928_0,-70.06,8.87,mc_-70.06_8.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_-11.37_1.3_20230928_0.zarr,mc_-70.16_-11.37_1.3_20230928_0,-70.16,-11.37,mc_-70.16_-11.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_-12.24_1.3_20230928_0.zarr,mc_-70.16_-12.24_1.3_20230928_0,-70.16,-12.24,mc_-70.16_-12.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_-12.49_1.3_20230928_0.zarr,mc_-70.16_-12.49_1.3_20230928_0,-70.16,-12.49,mc_-70.16_-12.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_-12.87_1.3_20230928_0.zarr,mc_-70.16_-12.87_1.3_20230928_0,-70.16,-12.87,mc_-70.16_-12.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_3.75_1.3_20230928_0.zarr,mc_-70.16_3.75_1.3_20230928_0,-70.16,3.75,mc_-70.16_3.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_3.87_1.3_20230928_0.zarr,mc_-70.16_3.87_1.3_20230928_0,-70.16,3.87,mc_-70.16_3.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.16_4.00_1.3_20230928_0.zarr,mc_-70.16_4.00_1.3_20230928_0,-70.16,4.0,mc_-70.16_4.00_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.25_7.61_1.3_20230928_0.zarr,mc_-70.25_7.61_1.3_20230928_0,-70.25,7.61,mc_-70.25_7.61_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.27_8.72_1.3_20230928_0.zarr,mc_-70.27_8.72_1.3_20230928_0,-70.27,8.72,mc_-70.27_8.72_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_-12.24_1.3_20230928_0.zarr,mc_-70.29_-12.24_1.3_20230928_0,-70.29,-12.24,mc_-70.29_-12.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_-12.49_1.3_20230928_0.zarr,mc_-70.29_-12.49_1.3_20230928_0,-70.29,-12.49,mc_-70.29_-12.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_-12.74_1.3_20230928_0.zarr,mc_-70.29_-12.74_1.3_20230928_0,-70.29,-12.74,mc_-70.29_-12.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_3.62_1.3_20230928_0.zarr,mc_-70.29_3.62_1.3_20230928_0,-70.29,3.62,mc_-70.29_3.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_3.75_1.3_20230928_0.zarr,mc_-70.29_3.75_1.3_20230928_0,-70.29,3.75,mc_-70.29_3.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.29_3.87_1.3_20230928_0.zarr,mc_-70.29_3.87_1.3_20230928_0,-70.29,3.87,mc_-70.29_3.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.41_-10.24_1.3_20230928_0.zarr,mc_-70.41_-10.24_1.3_20230928_0,-70.41,-10.24,mc_-70.41_-10.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.41_-13.24_1.3_20230928_0.zarr,mc_-70.41_-13.24_1.3_20230928_0,-70.41,-13.24,mc_-70.41_-13.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.41_3.62_1.3_20230928_0.zarr,mc_-70.41_3.62_1.3_20230928_0,-70.41,3.62,mc_-70.41_3.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.41_3.75_1.3_20230928_0.zarr,mc_-70.41_3.75_1.3_20230928_0,-70.41,3.75,mc_-70.41_3.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.51_10.68_1.3_20230928_0.zarr,mc_-70.51_10.68_1.3_20230928_0,-70.51,10.68,mc_-70.51_10.68_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_-10.37_1.3_20230928_0.zarr,mc_-70.54_-10.37_1.3_20230928_0,-70.54,-10.37,mc_-70.54_-10.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_-11.12_1.3_20230928_0.zarr,mc_-70.54_-11.12_1.3_20230928_0,-70.54,-11.12,mc_-70.54_-11.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_-11.24_1.3_20230928_0.zarr,mc_-70.54_-11.24_1.3_20230928_0,-70.54,-11.24,mc_-70.54_-11.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_-12.62_1.3_20230928_0.zarr,mc_-70.54_-12.62_1.3_20230928_0,-70.54,-12.62,mc_-70.54_-12.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_-12.87_1.3_20230928_0.zarr,mc_-70.54_-12.87_1.3_20230928_0,-70.54,-12.87,mc_-70.54_-12.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_10.87_1.3_20230928_0.zarr,mc_-70.54_10.87_1.3_20230928_0,-70.54,10.87,mc_-70.54_10.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_3.62_1.3_20230928_0.zarr,mc_-70.54_3.62_1.3_20230928_0,-70.54,3.62,mc_-70.54_3.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.54_7.40_1.3_20230928_0.zarr,mc_-70.54_7.40_1.3_20230928_0,-70.54,7.4,mc_-70.54_7.40_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.61_10.62_1.3_20230928_0.zarr,mc_-70.61_10.62_1.3_20230928_0,-70.61,10.62,mc_-70.61_10.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.66_-10.49_1.3_20230928_0.zarr,mc_-70.66_-10.49_1.3_20230928_0,-70.66,-10.49,mc_-70.66_-10.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.66_-10.99_1.3_20230928_0.zarr,mc_-70.66_-10.99_1.3_20230928_0,-70.66,-10.99,mc_-70.66_-10.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.66_-12.49_1.3_20230928_0.zarr,mc_-70.66_-12.49_1.3_20230928_0,-70.66,-12.49,mc_-70.66_-12.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.66_10.49_1.3_20230928_0.zarr,mc_-70.66_10.49_1.3_20230928_0,-70.66,10.49,mc_-70.66_10.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.66_3.50_1.3_20230928_0.zarr,mc_-70.66_3.50_1.3_20230928_0,-70.66,3.5,mc_-70.66_3.50_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.71_10.82_1.3_20230928_0.zarr,mc_-70.71_10.82_1.3_20230928_0,-70.71,10.82,mc_-70.71_10.82_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.76_9.99_1.3_20230928_0.zarr,mc_-70.76_9.99_1.3_20230928_0,-70.76,9.99,mc_-70.76_9.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_-10.62_1.3_20230928_0.zarr,mc_-70.79_-10.62_1.3_20230928_0,-70.79,-10.62,mc_-70.79_-10.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_-10.74_1.3_20230928_0.zarr,mc_-70.79_-10.74_1.3_20230928_0,-70.79,-10.74,mc_-70.79_-10.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_-10.87_1.3_20230928_0.zarr,mc_-70.79_-10.87_1.3_20230928_0,-70.79,-10.87,mc_-70.79_-10.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_-11.37_1.3_20230928_0.zarr,mc_-70.79_-11.37_1.3_20230928_0,-70.79,-11.37,mc_-70.79_-11.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_10.37_1.3_20230928_0.zarr,mc_-70.79_10.37_1.3_20230928_0,-70.79,10.37,mc_-70.79_10.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_10.74_1.3_20230928_0.zarr,mc_-70.79_10.74_1.3_20230928_0,-70.79,10.74,mc_-70.79_10.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.79_3.37_1.3_20230928_0.zarr,mc_-70.79_3.37_1.3_20230928_0,-70.79,3.37,mc_-70.79_3.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.82_10.49_1.3_20230928_0.zarr,mc_-70.82_10.49_1.3_20230928_0,-70.82,10.49,mc_-70.82_10.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.83_10.61_1.3_20230928_0.zarr,mc_-70.83_10.61_1.3_20230928_0,-70.83,10.61,mc_-70.83_10.61_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.87_10.12_1.3_20230928_0.zarr,mc_-70.87_10.12_1.3_20230928_0,-70.87,10.12,mc_-70.87_10.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.91_-12.62_1.3_20230928_0.zarr,mc_-70.91_-12.62_1.3_20230928_0,-70.91,-12.62,mc_-70.91_-12.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.91_-13.12_1.3_20230928_0.zarr,mc_-70.91_-13.12_1.3_20230928_0,-70.91,-13.12,mc_-70.91_-13.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.91_10.24_1.3_20230928_0.zarr,mc_-70.91_10.24_1.3_20230928_0,-70.91,10.24,mc_-70.91_10.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.92_10.75_1.3_20230928_0.zarr,mc_-70.92_10.75_1.3_20230928_0,-70.92,10.75,mc_-70.92_10.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.93_7.33_1.3_20230928_0.zarr,mc_-70.93_7.33_1.3_20230928_0,-70.93,7.33,mc_-70.93_7.33_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.94_7.22_1.3_20230928_0.zarr,mc_-70.94_7.22_1.3_20230928_0,-70.94,7.22,mc_-70.94_7.22_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-70.96_10.74_1.3_20230928_0.zarr,mc_-70.96_10.74_1.3_20230928_0,-70.96,10.74,mc_-70.96_10.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.04_10.37_1.3_20230928_0.zarr,mc_-71.04_10.37_1.3_20230928_0,-71.04,10.37,mc_-71.04_10.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.05_10.24_1.3_20230928_0.zarr,mc_-71.05_10.24_1.3_20230928_0,-71.05,10.24,mc_-71.05_10.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.08_10.48_1.3_20230928_0.zarr,mc_-71.08_10.48_1.3_20230928_0,-71.08,10.48,mc_-71.08_10.48_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.16_-12.99_1.3_20230928_0.zarr,mc_-71.16_-12.99_1.3_20230928_0,-71.16,-12.99,mc_-71.16_-12.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.16_3.62_1.3_20230928_0.zarr,mc_-71.16_3.62_1.3_20230928_0,-71.16,3.62,mc_-71.16_3.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.16_6.49_1.3_20230928_0.zarr,mc_-71.16_6.49_1.3_20230928_0,-71.16,6.49,mc_-71.16_6.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.16_6.87_1.3_20230928_0.zarr,mc_-71.16_6.87_1.3_20230928_0,-71.16,6.87,mc_-71.16_6.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.23_6.65_1.3_20230928_0.zarr,mc_-71.23_6.65_1.3_20230928_0,-71.23,6.65,mc_-71.23_6.65_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.29_-12.37_1.3_20230928_0.zarr,mc_-71.29_-12.37_1.3_20230928_0,-71.29,-12.37,mc_-71.29_-12.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.29_6.99_1.3_20230928_0.zarr,mc_-71.29_6.99_1.3_20230928_0,-71.29,6.99,mc_-71.29_6.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.38_7.34_1.3_20230928_0.zarr,mc_-71.38_7.34_1.3_20230928_0,-71.38,7.34,mc_-71.38_7.34_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.39_7.24_1.3_20230928_0.zarr,mc_-71.39_7.24_1.3_20230928_0,-71.39,7.24,mc_-71.39_7.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.41_6.62_1.3_20230928_0.zarr,mc_-71.41_6.62_1.3_20230928_0,-71.41,6.62,mc_-71.41_6.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.41_7.12_1.3_20230928_0.zarr,mc_-71.41_7.12_1.3_20230928_0,-71.41,7.12,mc_-71.41_7.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.54_-12.74_1.3_20230928_0.zarr,mc_-71.54_-12.74_1.3_20230928_0,-71.54,-12.74,mc_-71.54_-12.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.55_7.49_1.3_20230928_0.zarr,mc_-71.55_7.49_1.3_20230928_0,-71.55,7.49,mc_-71.55_7.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.70_7.06_1.3_20230928_0.zarr,mc_-71.70_7.06_1.3_20230928_0,-71.7,7.06,mc_-71.70_7.06_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.70_7.20_1.3_20230928_0.zarr,mc_-71.70_7.20_1.3_20230928_0,-71.7,7.2,mc_-71.70_7.20_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.76_7.35_1.3_20230928_0.zarr,mc_-71.76_7.35_1.3_20230928_0,-71.76,7.35,mc_-71.76_7.35_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.79_-12.49_1.3_20230928_0.zarr,mc_-71.79_-12.49_1.3_20230928_0,-71.79,-12.49,mc_-71.79_-12.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-71.95_9.48_1.3_20230928_0.zarr,mc_-71.95_9.48_1.3_20230928_0,-71.95,9.48,mc_-71.95_9.48_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.13_8.62_1.3_20230928_0.zarr,mc_-72.13_8.62_1.3_20230928_0,-72.13,8.62,mc_-72.13_8.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.16_5.75_1.3_20230928_0.zarr,mc_-72.16_5.75_1.3_20230928_0,-72.16,5.75,mc_-72.16_5.75_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.16_9.37_1.3_20230928_0.zarr,mc_-72.16_9.37_1.3_20230928_0,-72.16,9.37,mc_-72.16_9.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.16_9.38_1.3_20230928_0.zarr,mc_-72.16_9.38_1.3_20230928_0,-72.16,9.38,mc_-72.16_9.38_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.23_8.49_1.3_20230928_0.zarr,mc_-72.23_8.49_1.3_20230928_0,-72.23,8.49,mc_-72.23_8.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.29_9.28_1.3_20230928_0.zarr,mc_-72.29_9.28_1.3_20230928_0,-72.29,9.28,mc_-72.29_9.28_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.38_8.73_1.3_20230928_0.zarr,mc_-72.38_8.73_1.3_20230928_0,-72.38,8.73,mc_-72.38_8.73_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.40_8.32_1.3_20230928_0.zarr,mc_-72.40_8.32_1.3_20230928_0,-72.4,8.32,mc_-72.40_8.32_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.43_9.24_1.3_20230928_0.zarr,mc_-72.43_9.24_1.3_20230928_0,-72.43,9.24,mc_-72.43_9.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.47_9.06_1.3_20230928_0.zarr,mc_-72.47_9.06_1.3_20230928_0,-72.47,9.06,mc_-72.47_9.06_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.53_8.62_1.3_20230928_0.zarr,mc_-72.53_8.62_1.3_20230928_0,-72.53,8.62,mc_-72.53_8.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.53_8.99_1.3_20230928_0.zarr,mc_-72.53_8.99_1.3_20230928_0,-72.53,8.99,mc_-72.53_8.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.62_8.49_1.3_20230928_0.zarr,mc_-72.62_8.49_1.3_20230928_0,-72.62,8.49,mc_-72.62_8.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.66_8.74_1.3_20230928_0.zarr,mc_-72.66_8.74_1.3_20230928_0,-72.66,8.74,mc_-72.66_8.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.66_8.87_1.3_20230928_0.zarr,mc_-72.66_8.87_1.3_20230928_0,-72.66,8.87,mc_-72.66_8.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.78_8.62_1.3_20230928_0.zarr,mc_-72.78_8.62_1.3_20230928_0,-72.78,8.62,mc_-72.78_8.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.78_8.99_1.3_20230928_0.zarr,mc_-72.78_8.99_1.3_20230928_0,-72.78,8.99,mc_-72.78_8.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.78_9.12_1.3_20230928_0.zarr,mc_-72.78_9.12_1.3_20230928_0,-72.78,9.12,mc_-72.78_9.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.78_9.37_1.3_20230928_0.zarr,mc_-72.78_9.37_1.3_20230928_0,-72.78,9.37,mc_-72.78_9.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.78_9.49_1.3_20230928_0.zarr,mc_-72.78_9.49_1.3_20230928_0,-72.78,9.49,mc_-72.78_9.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.82_10.74_1.3_20230928_0.zarr,mc_-72.82_10.74_1.3_20230928_0,-72.82,10.74,mc_-72.82_10.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.89_10.99_1.3_20230928_0.zarr,mc_-72.89_10.99_1.3_20230928_0,-72.89,10.99,mc_-72.89_10.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_10.49_1.3_20230928_0.zarr,mc_-72.91_10.49_1.3_20230928_0,-72.91,10.49,mc_-72.91_10.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_10.62_1.3_20230928_0.zarr,mc_-72.91_10.62_1.3_20230928_0,-72.91,10.62,mc_-72.91_10.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_8.74_1.3_20230928_0.zarr,mc_-72.91_8.74_1.3_20230928_0,-72.91,8.74,mc_-72.91_8.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_8.87_1.3_20230928_0.zarr,mc_-72.91_8.87_1.3_20230928_0,-72.91,8.87,mc_-72.91_8.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_9.24_1.3_20230928_0.zarr,mc_-72.91_9.24_1.3_20230928_0,-72.91,9.24,mc_-72.91_9.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_9.49_1.3_20230928_0.zarr,mc_-72.91_9.49_1.3_20230928_0,-72.91,9.49,mc_-72.91_9.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.91_9.62_1.3_20230928_0.zarr,mc_-72.91_9.62_1.3_20230928_0,-72.91,9.62,mc_-72.91_9.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-72.92_10.62_1.3_20230928_0.zarr,mc_-72.92_10.62_1.3_20230928_0,-72.92,10.62,mc_-72.92_10.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.01_-53.18_1.3_20231019_0.zarr,mc_-73.01_-53.18_1.3_20231019_0,-73.01,-53.18,mc_-73.01_-53.18_1.3_20231019_0,broadtree,#9e9e9e,South America
mc_-73.03_8.99_1.3_20230928_0.zarr,mc_-73.03_8.99_1.3_20230928_0,-73.03,8.99,mc_-73.03_8.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.03_9.12_1.3_20230928_0.zarr,mc_-73.03_9.12_1.3_20230928_0,-73.03,9.12,mc_-73.03_9.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.03_9.37_1.3_20230928_0.zarr,mc_-73.03_9.37_1.3_20230928_0,-73.03,9.37,mc_-73.03_9.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.03_9.49_1.3_20230928_0.zarr,mc_-73.03_9.49_1.3_20230928_0,-73.03,9.49,mc_-73.03_9.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.03_9.99_1.3_20230928_0.zarr,mc_-73.03_9.99_1.3_20230928_0,-73.03,9.99,mc_-73.03_9.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.05_10.49_1.3_20230928_0.zarr,mc_-73.05_10.49_1.3_20230928_0,-73.05,10.49,mc_-73.05_10.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.10_10.99_1.3_20230928_0.zarr,mc_-73.10_10.99_1.3_20230928_0,-73.1,10.99,mc_-73.10_10.99_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.12_10.60_1.3_20230928_0.zarr,mc_-73.12_10.60_1.3_20230928_0,-73.12,10.6,mc_-73.12_10.60_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.14_10.24_1.3_20230928_0.zarr,mc_-73.14_10.24_1.3_20230928_0,-73.14,10.24,mc_-73.14_10.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.14_10.37_1.3_20230928_0.zarr,mc_-73.14_10.37_1.3_20230928_0,-73.14,10.37,mc_-73.14_10.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.14_8.24_1.3_20230928_0.zarr,mc_-73.14_8.24_1.3_20230928_0,-73.14,8.24,mc_-73.14_8.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.15_9.62_1.3_20230928_0.zarr,mc_-73.15_9.62_1.3_20230928_0,-73.15,9.62,mc_-73.15_9.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_10.12_1.3_20230928_0.zarr,mc_-73.16_10.12_1.3_20230928_0,-73.16,10.12,mc_-73.16_10.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_10.29_1.3_20230928_0.zarr,mc_-73.16_10.29_1.3_20230928_0,-73.16,10.29,mc_-73.16_10.29_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_11.24_1.3_20230928_0.zarr,mc_-73.16_11.24_1.3_20230928_0,-73.16,11.24,mc_-73.16_11.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.12_1.3_20230928_0.zarr,mc_-73.16_7.12_1.3_20230928_0,-73.16,7.12,mc_-73.16_7.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.24_1.3_20230928_0.zarr,mc_-73.16_7.24_1.3_20230928_0,-73.16,7.24,mc_-73.16_7.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.37_1.3_20230928_0.zarr,mc_-73.16_7.37_1.3_20230928_0,-73.16,7.37,mc_-73.16_7.37_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.49_1.3_20230928_0.zarr,mc_-73.16_7.49_1.3_20230928_0,-73.16,7.49,mc_-73.16_7.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.62_1.3_20230928_0.zarr,mc_-73.16_7.62_1.3_20230928_0,-73.16,7.62,mc_-73.16_7.62_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.74_1.3_20230928_0.zarr,mc_-73.16_7.74_1.3_20230928_0,-73.16,7.74,mc_-73.16_7.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_7.87_1.3_20230928_0.zarr,mc_-73.16_7.87_1.3_20230928_0,-73.16,7.87,mc_-73.16_7.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_9.24_1.3_20230928_0.zarr,mc_-73.16_9.24_1.3_20230928_0,-73.16,9.24,mc_-73.16_9.24_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_9.49_1.3_20230928_0.zarr,mc_-73.16_9.49_1.3_20230928_0,-73.16,9.49,mc_-73.16_9.49_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_9.74_1.3_20230928_0.zarr,mc_-73.16_9.74_1.3_20230928_0,-73.16,9.74,mc_-73.16_9.74_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.16_9.87_1.3_20230928_0.zarr,mc_-73.16_9.87_1.3_20230928_0,-73.16,9.87,mc_-73.16_9.87_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.20_10.12_1.3_20230928_0.zarr,mc_-73.20_10.12_1.3_20230928_0,-73.2,10.12,mc_-73.20_10.12_1.3_20230928_0,broadtree,#9e9e9e,South America
mc_-73.20_11.33_1.3_20230928_0.zarr,mc_-73.20_11.33_1.3_20230928_0,-73.2,11.33,mc_-73.20_11.33_1.3_20230928_0,broadtree,#9e9e9e,South America
